PLAYER_ID,PERSON_ID,FIRST_NAME,LAST_NAME,FULL_NAME,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,IS_ACTIVE,affiliation_state,affiliation_country,PLAYER_NAME,TimeFrame,PTS,AST,REB,ALL_STAR_APPEARANCES
78106,78106,Ken,Sears,Ken Sears,"Sears, Ken",K. Sears,1933-08-17T00:00:00,Santa Clara,USA,Santa Clara/USA,6-9,198,7,17,Forward,Active,1610612744,Warriors,SFW,warriors,San Francisco,HISTADD_ken_sears,1955,1963,N,Y,Y,1955,1,4,False,Santa Clara,USA,Ken Sears,career,13.9,1.6,7.8,2
78107,78107,Wayne,See,Wayne See,"See, Wayne",W. See,1923-11-03T00:00:00,Northern Arizona,USA,Northern Arizona/USA,6-3,190,0,,Guard,Active,1610610037,Hawks,WAT,hawks,Waterloo,HISTADD_wayne_see,1949,1949,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Northern Arizona,USA,Wayne See,career,5.2,2.3,,0
200757,200757,Thabo,Sefolosha,Thabo Sefolosha,"Sefolosha, Thabo",T. Sefolosha,1984-05-02T00:00:00, ,Switzerland,Angelico Biella/Switzerland,6-7,220,13,22,Forward,Active,1610612762,Jazz,UTA,jazz,Utah,thabo_sefolosha,2006,2019,N,Y,Y,2006,1,13,False,Angelico Biella,Switzerland,Thabo Sefolosha,2018-19,3.8,0.5,2.5,0.098
938,938,Rony,Seikaly,Rony Seikaly,"Seikaly, Rony",R. Seikaly,1965-05-10T00:00:00,Syracuse,USA,Syracuse/USA,6-11,253,10,2,Center,Active,1610612751,Nets,NJN,nets,New Jersey,rony_seikaly,1988,1998,N,Y,Y,1988,1,9,False,Syracuse,USA,Rony Seikaly,career,14.7,1.3,9.5,0
78109,78109,Glen,Selbo,Glen Selbo,"Selbo, Glen",G. Selbo,1926-03-29T00:00:00,Wisconsin,USA,Western Michigan; Michigan; Wisconsin/USA,6-3,196,0,,Forward,Active,1610610033,Redskins,SHE,redskins,Sheboygan,HISTADD_glen_selbo,1949,1949,N,Y,Y,1947,1,2,False,Western Michigan; Michigan; Wisconsin,USA,Glen Selbo,career,3.2,1.8,,0
202729,202729,Josh,Selby,Josh Selby,"Selby, Josh",J. Selby,1991-03-27T00:00:00,Kansas,USA,Kansas/USA,,,1,,,Inactive,0,,,,,josh_selby,2011,2012,Y,Y,Y,2011,2,49,False,Kansas,USA,Josh Selby,career,2.2,0.9,0.5,0
1627782,1627782,Wayne,Selden,Wayne Selden,"Selden, Wayne",W. Selden,1994-09-30T00:00:00,Kansas,USA,Kansas/USA,6-5,230,3,14,Guard-Forward,Active,1610612741,Bulls,CHI,bulls,Chicago,wayne_selden,2016,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,False,Kansas,USA,Wayne Selden,2018-19,6.9,1.5,2.4,0.054
78110,78110,Brad,Sellers,Brad Sellers,"Sellers, Brad",B. Sellers,1962-12-17T00:00:00,Ohio State,USA,Wisconsin; Ohio State/USA,7-0,210,5,4,Forward,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,HISTADD_brad_sellers,1986,1992,N,Y,Y,1986,1,9,False,Wisconsin; Ohio State,USA,Brad Sellers,career,6.3,1.1,2.7,0
78111,78111,Phil,Sellers,Phil Sellers,"Sellers, Phil",P. Sellers,1953-11-20T00:00:00,Rutgers,USA,Rutgers/USA,6-4,195,0,11,Forward,Active,1610612765,Pistons,DET,pistons,Detroit,HISTADD_phil_sellers,1976,1976,N,Y,Y,1976,3,38,False,Rutgers,USA,Phil Sellers,career,4.5,0.6,0.9,0
78112,78112,Rollie,Seltz,Rollie Seltz,"Seltz, Rollie",R. Seltz,1924-01-25T00:00:00,Hamline,USA,Hamline/USA,5-10,165,0,,Guard,Active,1610610023,Packers,AND,packers,Anderson,HISTADD_rollie_seltz,1949,1949,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Hamline,USA,Rollie Seltz,career,7.8,1.9,,0
78113,78113,Frank,Selvy,Frank Selvy,"Selvy, Frank",F. Selvy,1932-11-09T00:00:00,Furman,USA,Furman/USA,6-2,180,8,11,Guard,Active,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_frank_selvy,1954,1963,N,Y,Y,1954,1,1,False,Furman,USA,Frank Selvy,career,10.8,2.8,3.7,2
78114,78114,Jim,Seminoff,Jim Seminoff,"Seminoff, Jim",J. Seminoff,1922-09-01T00:00:00,Southern California,USA,USC/USA,6-2,190,3,15,Guard,Active,1610612738,Celtics,BOS,celtics,Boston,HISTADD_jim_seminoff,1946,1949,N,Y,Y,Undrafted,Undrafted,Undrafted,False,USC,USA,Jim Seminoff,career,6.5,2.7,,0
200754,200754,Mouhamed,Sene,Mouhamed Sene,"Sene, Mouhamed",M. Sene,1986-05-12T00:00:00,,Senegal,Senegal/Senegal,6-11,230,3,18,Center,Active,1610612752,Knicks,NYK,knicks,New York,mouhamed_sene,2006,2008,Y,Y,Y,2006,1,10,False,Senegal,Senegal,Mouhamed Sene,career,2.2,0.0,1.6,0
78115,78115,George,Senesky,George Senesky,"Senesky, George",G. Senesky,1922-04-04T00:00:00,Saint Joseph's,USA,St. Joseph's (PA)/USA,6-2,179,7,8,Guard,Active,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_george_senesky,1946,1953,N,Y,Y,Undrafted,Undrafted,Undrafted,False,St. Joseph's (PA),USA,George Senesky,career,7.2,3.2,3.5,0
202338,202338,Kevin,Seraphin,Kevin Seraphin,"Seraphin, Kevin",K. Seraphin,1989-12-07T00:00:00,,France,Cholet Basket/France,6-10,278,7,1,Forward-Center,Active,1610612754,Pacers,IND,pacers,Indiana,kevin_seraphin,2010,2016,N,Y,Y,2010,1,17,False,Cholet Basket,France,Kevin Seraphin,career,5.9,0.6,3.5,0
1738,1738,Ansu,Sesay,Ansu Sesay,"Sesay, Ansu",A. Sesay,1976-07-29T00:00:00,Mississippi,USA,Mississippi '98/USA,,,3,,,Inactive,0,,,,,ansu_sesay,2001,2004,N,Y,Y,1998,2,30,False,Mississippi '98,USA,Ansu Sesay,career,3.2,0.5,1.8,0
201196,201196,Ramon,Sessions,Ramon Sessions,"Sessions, Ramon",R. Sessions,1986-04-11T00:00:00,Nevada-Reno,USA,Nevada-Reno/USA,6-3,190,10,9,Guard,Active,1610612764,Wizards,WAS,wizards,Washington,ramon_sessions,2007,2017,Y,Y,Y,2007,2,56,False,Nevada-Reno,USA,Ramon Sessions,career,10.3,4.1,2.7,0
78116,78116,Tom,Sewell,Tom Sewell,"Sewell, Tom",T. Sewell,1962-03-11T00:00:00,Lamar,USA,Amarillo Coll. TX (J.C.); Lamar/USA,6-5,185,0,32,Guard,Active,1610612764,Bullets,WAS,wizards,Washington,HISTADD_tom_sewell,1984,1984,N,Y,Y,1984,1,22,False,Amarillo Coll. TX (J.C.); Lamar,USA,Tom Sewell,career,1.0,0.3,0.2,0
1629012,1629012,Collin,Sexton,Collin Sexton,"Sexton, Collin",C. Sexton,1999-01-04T00:00:00,University of Alabama,USA,University of Alabama/USA,6-2,190,1,2,Guard,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,collin_sexton,2018,2019,N,Y,Y,2018,1,8,False,University of Alabama,USA,Collin Sexton,2018-19,16.7,3.0,2.9,0.073
78117,78117,Paul,Seymour,Paul Seymour,"Seymour, Paul",P. Seymour,1928-01-30T00:00:00,Toledo,USA,Toledo/USA,6-1,180,11,5,Guard,Active,1610612755,Nationals,PHI,sixers,Syracuse,HISTADD_paul_seymour,1947,1959,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Toledo,USA,Paul Seymour,career,9.4,3.8,3.1,3
78118,78118,Nick,Shaback,Nick Shaback,"Shaback, Nick",N. Shaback,1918-09-10T00:00:00,,USA,No College/USA,5-11,180,0,,Guard,Active,1610610026,Rebels,CLR,rebels,Cleveland,HISTADD_nick_shaback,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,False,No College,USA,Nick Shaback,career,4.6,0.5,,0
1593,1593,Charles,Shackleford,Charles Shackleford,"Shackleford, Charles",C. Shackleford,1966-04-22T00:00:00,North Carolina State,USA,North Carolina State/USA,6-11,245,5,33,Center,Active,1610612766,Hornets,CHH,hornets,Charlotte,charles_shackleford,1988,1998,N,Y,Y,1988,2,32,False,North Carolina State,USA,Charles Shackleford,career,5.4,0.6,4.8,0
78120,78120,Carl,Shaeffer,Carl Shaeffer,"Shaeffer, Carl",C. Shaeffer,1924-10-25T00:00:00,Alabama,USA,Alabama/USA,6-3,185,1,,Guard,Active,1610610030,Olympians,INO,olympians,Indianapolis,HISTADD_carl_shaeffer,1949,1950,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Alabama,USA,Carl Shaeffer,career,3.1,0.9,1.0,0
78121,78121,Lee,Shaffer,Lee Shaffer,"Shaffer, Lee",L. Shaffer,1939-02-23T00:00:00,North Carolina,USA,North Carolina/USA,6-7,220,2,22,Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_lee_shaffer,1961,1963,N,Y,Y,1960,1,5,False,North Carolina,USA,Lee Shaffer,career,16.8,1.2,6.3,1
201203,201203,Mustafa,Shakur,Mustafa Shakur,"Shakur, Mustafa",M. Shakur,1984-08-18T00:00:00,Arizona,USA,Arizona/USA,,,2,,,Inactive,0,,,,,mustafa_shakur,2009,2013,Y,Y,Y,Undrafted,Undrafted,Undrafted,False,Arizona,USA,Mustafa Shakur,career,2.1,1.2,0.9,0
1629013,1629013,Landry,Shamet,Landry Shamet,"Shamet, Landry",L. Shamet,1997-03-13T00:00:00,Wichita State University,USA,Wichita State University/USA,6-5,188,1,20,Guard,Active,1610612746,Clippers,LAC,clippers,LA,landry_shamet,2018,2019,N,Y,Y,2018,1,26,False,Wichita State University,USA,Landry Shamet,2018-19,9.1,1.5,1.7,0.063
1539,1539,God,Shammgod,God Shammgod,"Shammgod, God",G. Shammgod,1976-04-29T00:00:00,Providence,USA,Providence/USA,6-0,169,0,2,Guard,Active,1610612764,Wizards,WAS,wizards,Washington,god_shammgod,1997,1997,N,Y,Y,1997,2,45,False,Providence,USA,God Shammgod,career,3.1,1.8,0.4,0
78123,78123,Earl,Shannon,Earl Shannon,"Shannon, Earl",E. Shannon,1921-11-23T00:00:00,Rhode Island,USA,Rhode Island/USA,5-11,170,2,,Guard,Active,1610610032,Steamrollers,PRO,steamrollers,Providence,HISTADD_earl_shannon,1946,1948,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Rhode Island,USA,Earl Shannon,career,8.6,1.3,,0
78124,78124,Howie,Shannon,Howie Shannon,"Shannon, Howie",H. Shannon,1923-06-10T00:00:00,Kansas State,USA,Kansas State; North Texas/USA,6-2,175,1,8,Guard,Active,1610612738,Celtics,BOS,celtics,Boston,HISTADD_howie_shannon,1948,1949,N,Y,Y,1949,1,1,False,Kansas State; North Texas,USA,Howie Shannon,career,10.8,2.5,,0
78125,78125,Charlie,Share,Charlie Share,"Share, Charlie",C. Share,1927-03-14T00:00:00,Bowling Green,USA,Bowling Green State/USA,6-11,235,8,13,Center,Active,1610612737,Hawks,STL,hawks,St. Louis,HISTADD_charlie_share,1951,1959,N,Y,Y,1950,1,1,False,Bowling Green State,USA,Charlie Share,career,8.3,1.4,8.4,0
78126,78126,Bill,Sharman,Bill Sharman,"Sharman, Bill",B. Sharman,1926-05-25T00:00:00,Southern California,USA,USC/USA,6-1,175,10,21,Guard,Active,1610612738,Celtics,BOS,celtics,Boston,HISTADD_bill_sharman,1950,1960,N,Y,Y,1950,2,,False,USC,USA,Bill Sharman,career,17.8,3.0,3.9,8
201594,201594,Walter,Sharpe,Walter Sharpe,"Sharpe, Walter",W. Sharpe,1986-07-18T00:00:00,Alabama-Birmingham,USA,Alabama-Birmingham/USA,6-9,245,1,42,Forward,Active,1610612765,Pistons,DET,pistons,Detroit,walter_sharpe,2008,2008,Y,Y,Y,2008,2,32,False,Alabama-Birmingham,USA,Walter Sharpe,career,1.0,0.0,0.4,0
1117,1117,John,Shasky,John Shasky,"Shasky, John",J. Shasky,1964-07-31T00:00:00,Minnesota,USA,Minnesota/USA,6-11,235,2,55,Center,Active,1610612742,Mavericks,DAL,mavericks,Dallas,john_shasky,1988,1990,N,Y,Y,1986,3,61,False,Minnesota,USA,John Shasky,career,3.8,0.3,2.8,0
78128,78128,Ron,Shavlik,Ron Shavlik,"Shavlik, Ron",R. Shavlik,1933-12-04T00:00:00,North Carolina State,USA,North Carolina State/USA,6-8,200,1,16,Forward,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_ron_shavlik,1956,1957,N,Y,Y,1956,1,4,False,North Carolina State,USA,Ron Shavlik,career,1.3,0.0,2.9,0
216,216,Brian,Shaw,Brian Shaw,"Shaw, Brian",B. Shaw,1966-03-22T00:00:00,California-Santa Barbara,USA,California-Santa Barbara ''88/USA,6-6,200,14,20,Guard,Active,1610612747,Lakers,LAL,lakers,Los Angeles,brian_shaw,1988,2002,N,Y,Y,1988,1,24,False,California-Santa Barbara ''88,USA,Brian Shaw,career,6.9,4.2,3.4,0
1745,1745,Casey,Shaw,Casey Shaw,"Shaw, Casey",C. Shaw,1975-07-20T00:00:00,Toledo,USA,Toledo ''98/USA,6-11,255,1,53,Center,Active,1610612758,Kings,SAC,kings,Sacramento,casey_shaw,1998,2002,N,Y,Y,1998,2,37,False,Toledo ''98,USA,Casey Shaw,career,0.2,0.0,0.3,0
78130,78130,Bob,Shea,Bob Shea,"Shea, Bob",B. Shea,1924-09-11T00:00:00,Rhode Island,USA,Rhode Island/USA,6-2,194,0,,Forward,Active,1610610032,Steamrollers,PRO,steamrollers,Providence,HISTADD_bob_shea,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Rhode Island,USA,Bob Shea,career,2.2,0.1,,0
78131,78131,Fred,Sheffield,Fred Sheffield,"Sheffield, Fred",F. Sheffield,1923-11-05T00:00:00,Utah,USA,Utah/USA,6-2,165,0,4,Forward,Active,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_fred_sheffield,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Utah,USA,Fred Sheffield,career,3.4,0.2,,0
78132,78132,Craig,Shelton,Craig Shelton,"Shelton, Craig",C. Shelton,1957-05-01T00:00:00,Georgetown,USA,Georgetown/USA,6-7,210,1,11,Forward,Active,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_craig_shelton,1980,1981,N,Y,Y,1980,2,28,False,Georgetown,USA,Craig Shelton,career,4.1,0.5,2.4,0
78133,78133,Lonnie,Shelton,Lonnie Shelton,"Shelton, Lonnie",L. Shelton,1955-10-19T00:00:00,Oregon State,USA,Oregon State/USA,6-8,240,9,8,Forward,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_lonnie_shelton,1976,1985,N,Y,Y,1976,2,25,False,Oregon State,USA,Lonnie Shelton,career,12.0,2.2,6.1,1
203129,203129,Tornike,Shengelia,Tornike Shengelia,"Shengelia, Tornike",T. Shengelia,1991-10-05T00:00:00,Georgia,Georgia,Spirou Charleroi (Spain)/Georgia,,,1,,,Inactive,0,,,,,tornike_shengelia,2012,2013,Y,Y,Y,2012,2,54,False,Spirou Charleroi (Spain),Georgia,Tornike Shengelia,career,1.3,0.4,0.9,0
1852,1852,Jeff,Sheppard,Jeff Sheppard,"Sheppard, Jeff",J. Sheppard,1974-12-29T00:00:00,Kentucky,,Kentucky,,,0,,,Inactive,0,,,,,jeff_sheppard,1998,1998,N,Y,Y,Undrafted,Undrafted,Undrafted,False,,,Jeff Sheppard,career,2.2,0.9,1.2,0
78135,78135,Steve,Sheppard,Steve Sheppard,"Sheppard, Steve",S. Sheppard,1954-03-21T00:00:00,Maryland,USA,Maryland/USA,6-6,215,1,27,Forward,Active,1610612765,Pistons,DET,pistons,Detroit,HISTADD_bear_sheppard,1977,1978,N,Y,Y,1977,2,30,False,Maryland,USA,Steve Sheppard,career,3.5,0.6,1.7,0
78136,78136,Edmund,Sherod,Edmund Sherod,"Sherod, Edmund",E. Sherod,1959-09-13T00:00:00,Virginia Commonwealth,USA,Virginia Commonwealth/USA,6-2,170,0,13,Guard,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_edmund_sherod,1982,1982,N,Y,Y,1981,4,72,False,Virginia Commonwealth,USA,Edmund Sherod,career,6.2,4.9,2.3,0
78653,78653,Charlie,Shipp,Charlie Shipp,"Shipp, Charlie",C. Shipp,1913-12-03T00:00:00,Catholic,USA,Catholic/USA,6-1,200,0,,Guard,Active,1610610037,Hawks,WAT,hawks,Waterloo,charlie_shipp,1949,1949,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Catholic,USA,Charlie Shipp,career,4.7,2.0,,0
2321,2321,Paul,Shirley,Paul Shirley,"Shirley, Paul",P. Shirley,1977-12-23T00:00:00,Iowa State,USA,Iowa State/USA,6-10,230,3,17,Forward,Active,1610612756,Suns,PHX,suns,Phoenix,paul_shirley,2002,2004,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Iowa State,USA,Paul Shirley,career,1.8,0.4,1.1,0
78138,78138,Gene,Short,Gene Short,"Short, Gene",G. Short,1953-08-07T00:00:00,Jackson State,USA,Jackson State/USA,6-6,200,0,20,Forward,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_gene_short,1975,1975,N,Y,Y,1975,1,9,False,Jackson State,USA,Gene Short,career,2.5,0.3,1.4,0
78139,78139,Purvis,Short,Purvis Short,"Short, Purvis",P. Short,1957-07-02T00:00:00,Jackson State,USA,Jackson State/USA,6-7,210,11,45,Forward,Active,1610612751,Nets,NJN,nets,New Jersey,HISTADD_purvis_short,1978,1989,N,Y,Y,1978,1,5,False,Jackson State,USA,Purvis Short,career,17.3,2.5,4.3,0
78140,78140,Dexter,Shouse,Dexter Shouse,"Shouse, Dexter",D. Shouse,1963-03-24T00:00:00,South Alabama,USA,Panola Coll. TX (J.C.); South Alabama/USA,6-2,200,0,14,Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_dexter_shouse,1989,1989,N,Y,Y,1985,4,92,False,Panola Coll. TX (J.C.); South Alabama,USA,Dexter Shouse,career,0.0,0.7,0.0,0
78141,78141,Dick,Shrider,Dick Shrider,"Shrider, Dick",D. Shrider,1923-02-07T00:00:00,Ohio,USA,Ohio U./USA,6-2,190,0,7,Guard,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_dick_shrider,1948,1948,N,Y,Y,1948,,,False,Ohio U.,USA,Dick Shrider,career,0.3,0.5,,0
78142,78142,Gene,Shue,Gene Shue,"Shue, Gene",G. Shue,1931-12-18T00:00:00,Maryland,USA,Maryland/USA,6-2,170,9,12,Guard,Active,1610612764,Bullets,BLT,wizards,Baltimore,HISTADD_gene_shue,1954,1963,N,Y,Y,1954,1,3,False,Maryland,USA,Gene Shue,career,14.4,3.7,4.1,5
78143,78143,John,Shumate,John Shumate,"Shumate, John",J. Shumate,1952-04-06T00:00:00,Notre Dame,USA,Notre Dame/USA,6-9,235,4,34,Forward,Active,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_john_shumate,1975,1980,N,Y,Y,1974,1,4,False,Notre Dame,USA,John Shumate,career,12.3,1.8,7.5,0
202697,202697,Iman,Shumpert,Iman Shumpert,"Shumpert, Iman",I. Shumpert,1990-06-26T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-5,215,8,1,Guard,Active,1610612745,Rockets,HOU,rockets,Houston,iman_shumpert,2011,2019,N,Y,Y,2011,1,17,False,Georgia Tech,USA,Iman Shumpert,2018-19,7.5,1.8,3.0,0.057
203144,203144,Alexey,Shved,Alexey Shved,"Shved, Alexey",A. Shved,1988-12-16T00:00:00,Russia,Russia,Russia/Russia,6-6,187,2,1,Guard,Active,1610612752,Knicks,NYK,knicks,New York,alexey_shved,2012,2014,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Russia,Russia,Alexey Shved,career,7.4,2.5,2.0,0
1627783,1627783,Pascal,Siakam,Pascal Siakam,"Siakam, Pascal",P. Siakam,1994-04-02T00:00:00,New Mexico State,Cameroon,New Mexico State/Cameroon,6-9,230,3,43,Forward,Active,1610612761,Raptors,TOR,raptors,Toronto,pascal_siakam,2016,2019,Y,Y,Y,2016,1,27,False,New Mexico State,Cameroon,Pascal Siakam,2018-19,16.9,3.1,6.9,0.124
1626296,1626296,Jordan,Sibert,Jordan Sibert,"Sibert, Jordan",J. Sibert,1992-08-01T00:00:00,Dayton,USA, USA/USA,,,0,,,Inactive,0,,,,,jordan_sibert,2018,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,False, USA,USA,Jordan Sibert,career,3.0,0.0,0.0,0
78144,78144,Sam,Sibert,Sam Sibert,"Sibert, Sam",S. Sibert,1949-02-11T00:00:00,Kentucky State,USA,Eastern Oklahoma St. (J.C.); Texas Tech; Kentucky,6-7,215,0,25,Forward,Active,1610612758,Kings,KCK,kings,Kansas City-Omaha,HISTADD_sam_sibert,1972,1972,N,Y,Y,1972,2,19,False,,,Sam Sibert,career,2.4,0.0,0.8,0
78145,78145,Mark,Sibley,Mark Sibley,"Sibley, Mark",M. Sibley,1950-11-13T00:00:00,Northwestern,USA,Northwestern/USA,6-2,175,0,11,Guard,Active,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_mark_sibley,1973,1973,N,Y,Y,1973,4,64,False,Northwestern,USA,Mark Sibley,career,1.6,0.5,0.9,0
78146,78146,Jerry,Sichting,Jerry Sichting,"Sichting, Jerry",J. Sichting,1956-11-29T00:00:00,Purdue,USA,Purdue/USA,6-1,168,9,12,Guard,Active,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_jerry_sichting,1980,1989,N,Y,Y,1979,4,82,False,Purdue,USA,Jerry Sichting,career,6.9,3.3,1.4,0
78147,78147,Larry,Siegfried,Larry Siegfried,"Siegfried, Larry",L. Siegfried,1939-05-22T00:00:00,Ohio State,USA,Ohio State/USA,6-3,190,8,20,Guard,Active,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_larry_siegfried,1963,1971,N,Y,Y,1961,1,3,False,Ohio State,USA,Larry Siegfried,career,10.8,3.5,2.8,0
78148,78148,Ralph,Siewert,Ralph Siewert,"Siewert, Ralph",R. Siewert,1923-12-31T00:00:00,Dakota Wesleyan,USA,Dakota Wesleyan/USA,7-1,230,0,,Center,Active,1610610035,Huskies,HUS,huskies,Toronto,HISTADD_sky_siewert,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Dakota Wesleyan,USA,Ralph Siewert,career,1.0,0.2,,0
78149,78149,Jack,Sikma,Jack Sikma,"Sikma, Jack",J. Sikma,1955-11-14T00:00:00,Illinois Wesleyan,USA,Illinois Wesleyan/USA,6-11,230,13,43,Center,Active,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_jack_sikma,1977,1990,N,Y,Y,1977,1,8,False,Illinois Wesleyan,USA,Jack Sikma,career,15.6,3.2,9.8,7
78150,78150,James,Silas,James Silas,"Silas, James",J. Silas,1949-02-11T00:00:00,Stephen F. Austin,USA,Stephen F. Austin St./USA,6-1,180,5,13,Guard,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_james_silas,1976,1981,N,Y,Y,1972,5,70,False,Stephen F. Austin St.,USA,James Silas,career,14.2,3.4,2.1,0
78151,78151,Paul,Silas,Paul Silas,"Silas, Paul",P. Silas,1943-07-12T00:00:00,Creighton,USA,Creighton/USA,6-7,220,15,36,Forward,Active,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_paul_silas,1964,1979,N,Y,Y,1964,2,10,False,Creighton,USA,Paul Silas,career,9.4,2.1,9.9,2
202918,202918,Xavier,Silas,Xavier Silas,"Silas, Xavier",X. Silas,1988-01-22T00:00:00,Northern Illinois,USA,Northern Illinois/USA,6-5,205,2,9,Guard,Active,1610612738,Celtics,BOS,celtics,Boston,xavier_silas,2011,2017,Y,Y,Y,2011,,,False,Northern Illinois,USA,Xavier Silas,career,2.8,0.8,1.5,0
202081,202081,Garret,Siler,Garret Siler,"Siler, Garret",G. Siler,1986-10-25T00:00:00,Augusta State,USA,Augusta State/USA,6-11,305,1,20,Center,Active,1610612756,Suns,PHX,suns,Phoenix,garret_siler,2010,2010,Y,Y,Y,Undrafted,Undrafted,Undrafted,False,Augusta State,USA,Garret Siler,career,2.1,0.1,1.3,0
78152,78152,Mike,Silliman,Mike Silliman,"Silliman, Mike",M. Silliman,1944-05-04T00:00:00,Army,USA,Army/USA,6-6,225,0,4-27,Forward,Active,1610612746,Braves,BUF,clippers,Buffalo,HISTADD_mike_silliman,1970,1970,N,Y,Y,1966,8,69,False,Army,USA,Mike Silliman,career,2.5,0.6,1.7,0
101134,101134,Wayne,Simien,Wayne Simien,"Simien, Wayne",W. Simien,1983-03-09T00:00:00,Kansas,USA,Kansas/USA,6-9,250,2,25,Forward,Active,1610612748,Heat,MIA,heat,Miami,wayne_simien,2005,2006,N,Y,Y,2005,1,29,False,Kansas,USA,Wayne Simien,career,3.3,0.2,1.9,0
1627732,1627732,Ben,Simmons,Ben Simmons,"Simmons, Ben",B. Simmons,1996-07-20T00:00:00,Louisiana State,Australia,Louisiana State/Australia,6-10,230,3,25,Guard-Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,ben_simmons,2016,2019,N,Y,Y,2016,1,1,False,Louisiana State,Australia,Ben Simmons,2018-19,16.9,7.7,8.8,0.145
2250,2250,Bobby,Simmons,Bobby Simmons,"Simmons, Bobby",B. Simmons,1980-06-02T00:00:00,DePaul,USA,DePaul/USA,6-6,235,10,21,Forward,Active,1610612746,Clippers,LAC,clippers,Los Angeles,bobby_simmons,2001,2011,Y,Y,Y,2001,2,41,False,DePaul,USA,Bobby Simmons,career,9.0,1.5,3.8,0
200759,200759,Cedric,Simmons,Cedric Simmons,"Simmons, Cedric",C. Simmons,1986-01-03T00:00:00,North Carolina State,USA,North Carolina State/USA,6-9,235,3,15,Forward,Active,1610612758,Kings,SAC,kings,Sacramento,cedric_simmons,2006,2008,Y,Y,Y,2006,1,15,False,North Carolina State,USA,Cedric Simmons,career,2.2,0.2,1.9,0
78153,78153,Connie,Simmons,Connie Simmons,"Simmons, Connie",C. Simmons,1925-03-15T00:00:00,,USA,No College/USA,6-8,222,9,4,Center,Active,1610612758,Royals,ROC,kings,Rochester,HISTADD_connie_simmons,1946,1955,N,Y,Y,Undrafted,Undrafted,Undrafted,False,No College,USA,Connie Simmons,career,9.8,1.6,6.2,0
78154,78154,Johnny,Simmons,Johnny Simmons,"Simmons, Johnny",J. Simmons,1924-07-07T00:00:00,New York University,USA,N.Y.U./USA,6-1,184,0,6,Guard,Active,1610612738,Celtics,BOS,celtics,Boston,HISTADD_johnny_simmons,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,False,N.Y.U.,USA,Johnny Simmons,career,5.3,0.5,,0
203613,203613,Jonathon,Simmons,Jonathon Simmons,"Simmons, Jonathon",J. Simmons,1989-09-14T00:00:00,Houston,USA, USA/USA,6-6,195,4,14,Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,jonathon_simmons,2015,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,False, USA,USA,Jonathon Simmons,career,8.3,1.9,2.4,0
